values,address,area(m2),latitude,longitude
단독주택,서울특별시 강서구 곰달래로52길 26,61.53,37.5309939,126.8592084
단독주택,서울특별시 강서구 강서로5라길 187,109.2,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 183,112.47,37.5299233,126.8541161
단독주택,서울특별시 강서구 곰달래로50길 23,64.62,37.5308699,126.8581174
단독주택,서울특별시 강서구 곰달래로50길 19,115.65,37.5308699,126.8581174
단독주택,서울특별시 강서구 강서로8길 186,89.67,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 188,88.64,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 ,59.9,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 194,103.14,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 194-1,97.27,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 193,73.16,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로5라길 179,67.57,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 181,80.97,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로8길 185,108.05,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 ,94.02,37.5297619,126.849934
단독주택,서울특별시 강서구 국회대로7길 40,87.75,37.5292814,126.8531846
단독주택,서울특별시 강서구 곰달래로50길 ,80.64,37.5308699,126.8581174
단독주택,서울특별시 강서구 곰달래로52길 34,82.32,37.5309939,126.8592084
단독주택,서울특별시 강서구 국회대로7길 38,61.32,37.5292814,126.8531846
단독주택,서울특별시 강서구 국회대로7길 36,73.44,37.5292814,126.8531846
단독주택,서울특별시 강서구 국회대로7길 42,82.62,37.5292814,126.8531846
단독주택,서울특별시 강서구 국회대로7길 71,70.2,37.5292814,126.8531846
단독주택,서울특별시 강서구 국회대로7길 65,81.12,37.5292814,126.8531846
단독주택,서울특별시 강서구 국회대로7길 73,73.44,37.5292814,126.8531846
단독주택,서울특별시 강서구 국회대로7길 67,67.85,37.5292814,126.8531846
단독주택,서울특별시 강서구 강서로5라길 ,75.78,37.5299233,126.8541161
단독주택,서울특별시 강서구 국회대로7길 58,89.65,37.5292814,126.8531846
단독주택,서울특별시 강서구 강서로5라길 160,77.82,37.5299233,126.8541161
단독주택,서울특별시 강서구 국회대로7길 ,69.34,37.5292814,126.8531846
단독주택,서울특별시 강서구 곰달래로44길 33,59.66,37.53069,126.856536
단독주택,서울특별시 강서구 국회대로7길 56-5,70.68,37.5292814,126.8531846
단독주택,서울특별시 강서구 국회대로7길 56-6,73.61,37.5292814,126.8531846
단독주택,서울특별시 강서구 곰달래로50길 ,83.49,37.5308699,126.8581174
단독주택,서울특별시 강서구 강서로5라길 ,76.76,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 160-1,88.11,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 164,71.89,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 164-1,70.22,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 164-2,76.91,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 160-2,75.49,37.5299233,126.8541161
단독주택,서울특별시 강서구 국회대로7길 56-4,70.5,37.5300352,126.8594017
단독주택,서울특별시 강서구 국회대로7길 56-3,69.11,37.5292814,126.8531846
단독주택,서울특별시 강서구 강서로5라길 169,89.93,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 167,110.1,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 165,99.36,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로8길 ,76.52,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 160-3,72.89,37.5303815,126.8538236
단독주택,서울특별시 강서구 강서로8길 162,75.19,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 160-4,67.59,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 160-6,62.09,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로5라길 155,124.2,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 ,79.34,37.5299233,126.8541161
단독주택,서울특별시 강서구 곰달래로44길 ,78.42,37.53069,126.856536
단독주택,서울특별시 강서구 곰달래로44길 23,79.26,37.53069,126.856536
단독주택,서울특별시 강서구 곰달래로44길 21,71.6,37.53069,126.856536
단독주택,서울특별시 강서구 강서로8길 154,72.36,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 176,88.41,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 ,64.41,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 166-3,74.09,37.5303815,126.8538236
단독주택,서울특별시 강서구 강서로8길 166-5,75.78,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로5라길 163,74.97,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 171,105.18,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로10길 180,93.08,37.5307444,126.8537509
단독주택,서울특별시 강서구 강서로8길 161,91.66,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 159,89.2,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 157,82.47,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 155,74.05,37.5297619,126.849934
단독주택,서울특별시 강서구 곰달래로44길 13,80.86,37.53069,126.856536
단독주택,서울특별시 강서구 강서로10길 158,78.12,37.5307444,126.8537509
단독주택,서울특별시 강서구 강서로10길 ,97.45,37.5307444,126.8537509
단독주택,서울특별시 강서구 강서로10길 170,101.16,37.5307444,126.8537509
단독주택,서울특별시 강서구 강서로8길 173,93.06,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 171,130.9,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 169,134.19,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 165,104.03,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로10길 163,47.235,37.5307444,126.8537509
단독주택,서울특별시 강서구 강서로10길 ,66.84,37.5307444,126.8537509
단독주택,서울특별시 강서구 곰달래로44길 5,90.6,37.53069,126.856536
단독주택,서울특별시 강서구 곰달래로50길 8,81.32,37.5308699,126.8581174
단독주택,서울특별시 강서구 곰달래로 222-1,106.15,37.5301626,126.8401946
단독주택,서울특별시 강서구 강서로10길 179,83.28,37.5307444,126.8537509
단독주택,서울특별시 강서구 강서로10길 177,94.35,37.5307444,126.8537509
단독주택,서울특별시 강서구 강서로10길 159,71.47,37.5307444,126.8537509
단독주택,서울특별시 강서구 강서로10길 155,71.47,37.5307444,126.8537509
단독주택,서울특별시 강서구 강서로10길 175,89.87,37.5307444,126.8537509
단독주택,서울특별시 강서구 강서로10길 173,90.19,37.5307444,126.8537509
단독주택,서울특별시 강서구 강서로10길 173,77.29,37.5307444,126.8537509
단독주택,서울특별시 강서구 강서로10길 171,76.62,37.5307444,126.8537509
단독주택,서울특별시 강서구 강서로10길 139,90.6,37.5307444,126.8537509
단독주택,서울특별시 강서구 강서로10길 145-1,103.18,37.5307444,126.8537509
단독주택,서울특별시 강서구 강서로10길 147,93.72,37.5307444,126.8537509
단독주택,서울특별시 강서구 곰달래로44길 ,82.74,37.53069,126.856536
단독주택,서울특별시 강서구 곰달래로44길 8,78.81,37.53069,126.856536
단독주택,서울특별시 강서구 강서로10길 149,99.32,37.5307444,126.8537509
단독주택,서울특별시 강서구 강서로8길 133,115.93,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 131,95.33,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 125,126.18,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로10길 144,83.26,37.5307444,126.8537509
단독주택,서울특별시 강서구 강서로10길 150,105.22,37.5307444,126.8537509
단독주택,서울특별시 강서구 강서로8길 143,79.74,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 139,115.6,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로5라길 123,76.05,37.5299233,126.8541161
단독주택,서울특별시 강서구 곰달래로44길 20,82.38,37.53069,126.856536
단독주택,서울특별시 강서구 강서로8길 140-4,55.66,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 140-6,72.48,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 144-5,60.4,37.5297619,126.849934
단독주택,서울특별시 강서구 곰달래로44길 24,84.83,37.53069,126.856536
단독주택,서울특별시 강서구 강서로8길 144-3,49.94,37.5303815,126.8538236
단독주택,서울특별시 강서구 강서로8길 146,49.84,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로5라길 147,71.52,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 141,114.27,37.5299233,126.8541161
단독주택,서울특별시 강서구 곰달래로44길 ,82.45,37.53069,126.856536
단독주택,서울특별시 강서구 국회대로7길 88,106.64,37.5292814,126.8531846
단독주택,서울특별시 강서구 국회대로7길 100,58.8,37.5292814,126.8531846
단독주택,서울특별시 강서구 곰달래로38길 35,55.42,37.530514,126.8549883
단독주택,서울특별시 강서구 곰달래로38길 33,107.54,37.530514,126.8549883
단독주택,서울특별시 강서구 강서로5라길 126,130.92,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 128,59.28,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 130,77.74,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 ,108.36,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 132-1,76.03,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 138,88.61,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 140,145.28,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 134,168.6,37.5299233,126.8541161
단독주택,서울특별시 강서구 국회대로7길 81,93.16,37.5292814,126.8531846
단독주택,서울특별시 강서구 국회대로 195-7,81.51,37.5294141,126.8605358
단독주택,서울특별시 강서구 국회대로7길 ,88.19,37.5292814,126.8531846
단독주택,서울특별시 강서구 국회대로7길 83-1,95.04,37.5292814,126.8531846
단독주택,서울특별시 강서구 국회대로7길 83,70.74,37.5292814,126.8531846
단독주택,서울특별시 강서구 곰달래로38길 ,80.0,37.530514,126.8549883
단독주택,서울특별시 강서구 국회대로7길 ,192.72,37.5292814,126.8531846
단독주택,서울특별시 강서구 곰달래로36길 33,96.38,37.5303815,126.8538236
단독주택,서울특별시 강서구 곰달래로36길 ,71.45,37.5303815,126.8538236
단독주택,서울특별시 강서구 강서로5라길 106,75.72,37.5299233,126.8541161
단독주택,서울특별시 강서구 곰달래로38길 34,85.21,37.530514,126.8549883
단독주택,서울특별시 강서구 강서로5라길 116,78.66,37.5299233,126.8541161
단독주택,서울특별시 강서구 국회대로7길 106,80.82,37.5292814,126.8531846
단독주택,서울특별시 강서구 곰달래로38길 34-1,83.59,37.530514,126.8549883
단독주택,서울특별시 강서구 국회대로7길 114-7,68.49,37.5292814,126.8531846
단독주택,서울특별시 강서구 국회대로7길 112,67.08,37.5292814,126.8531846
단독주택,서울특별시 강서구 국회대로7길 114-5,70.98,37.5292814,126.8531846
단독주택,서울특별시 강서구 곰달래로36길 17,65.74,37.5303815,126.8538236
단독주택,서울특별시 강서구 곰달래로38길 24,61.09,37.530514,126.8549883
단독주택,서울특별시 강서구 곰달래로38길 22-1,66.66,37.530514,126.8549883
단독주택,서울특별시 강서구 강서로5라길 111-1,89.32,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 ,86.52,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 109,81.49,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 107-1,93.48,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 103,84.23,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로5라길 ,133.44,37.5299233,126.8541161
단독주택,서울특별시 강서구 곰달래로36길 23,83.69,37.5303815,126.8538236
단독주택,서울특별시 강서구 곰달래로36길 ,59.28,37.5303815,126.8538236
단독주택,서울특별시 강서구 강서로8길 118-4,69.75,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 118-3,72.42,37.5303815,126.8538236
단독주택,서울특별시 강서구 강서로8길 118,66.22,37.5297619,126.849934
단독주택,서울특별시 강서구 곰달래로38길 22,69.45,37.530514,126.8549883
단독주택,서울특별시 강서구 곰달래로38길 24-1,72.4,37.530514,126.8549883
단독주택,서울특별시 강서구 곰달래로38길 26,63.27,37.530514,126.8549883
단독주택,서울특별시 강서구 강서로5라길 115,67.69,37.5299233,126.8541161
단독주택,서울특별시 강서구 강서로8길 109,128.16,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 107,69.04,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 105,61.61,37.5297619,126.849934
단독주택,서울특별시 강서구 곰달래로36길 13,62.1,37.5303815,126.8538236
단독주택,서울특별시 강서구 곰달래로36길 11,70.21,37.5303815,126.8538236
단독주택,서울특별시 강서구 곰달래로38길 12,49.06,37.530514,126.8549883
단독주택,서울특별시 강서구 강서로10길 122,43.31,37.5307444,126.8537509
단독주택,서울특별시 강서구 곰달래로38길 14,50.56,37.530514,126.8549883
단독주택,서울특별시 강서구 강서로8길 117,46.56,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 117-1,48.36,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로8길 113,54.7,37.5297619,126.849934
단독주택,서울특별시 강서구 강서로10길 107,74.42,37.5307444,126.8537509
단독주택,서울특별시 강서구 곰달래로36길 3,99.18,37.5303815,126.8538236
단독주택,서울특별시 강서구 곰달래로 188,131.64,37.5312794,126.8548343
단독주택,서울특별시 강서구 강서로10길 113,61.32,37.5307444,126.8537509
단독주택,서울특별시 강서구 강서로10길 119,88.87,37.5307444,126.8537509
단독주택,서울특별시 강서구 강서로10길 117,84.46,37.5307444,126.8537509
단독주택,서울특별시 강서구 강서로10길 115,77.86,37.5307444,126.8537509
단독주택,서울특별시 강서구 강서로10길 109,72.3,37.5307444,126.8537509
단독주택,서울특별시 강서구 곰달래로35길 6,82.98,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 8,81.59,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 8-1,89.89,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 10,89.99,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 12,90.42,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 16,111.44,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로 189-15,66.71,37.5301626,126.8401946
단독주택,서울특별시 강서구 곰달래로 189-11,192.56,37.5312794,126.8548343
단독주택,서울특별시 강서구 곰달래로35길 18,69.75,37.5370841,126.850647
단독주택,서울특별시 강서구 화곡로41길 31,113.46,37.5470084,126.8431419
단독주택,서울특별시 강서구 곰달래로37길 19,79.24,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로37길 9,49.46,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로37길 7,59.25,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로37길 7-6,56.98,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로37길 7-8,58.6,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로37길 ,71.16,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로 189-4,97.97,37.5319912,126.8606923
단독주택,서울특별시 강서구 곰달래로 189-6,103.05,37.5319912,126.8606923
단독주택,서울특별시 강서구 곰달래로 189-8,76.07,37.5312794,126.8548343
단독주택,서울특별시 강서구 곰달래로37길 ,93.1,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로 189-14,101.78,37.5312794,126.8548343
단독주택,서울특별시 강서구 곰달래로31가길 54,98.28,37.5322543,126.8546247
단독주택,서울특별시 강서구 곰달래로37길 15,93.18,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로37길 7-4,59.71,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로37길 6-5,106.48,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로37길 6-3,82.24,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로37길 8,87.0,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로39길 9,85.84,37.531932,126.8554496
단독주택,서울특별시 강서구 곰달래로39길 17,75.58,37.531932,126.8554496
단독주택,서울특별시 강서구 곰달래로39길 15,77.6,37.531932,126.8554496
단독주택,서울특별시 강서구 곰달래로39길 13,76.28,37.531932,126.8554496
단독주택,서울특별시 강서구 곰달래로39길 11,75.46,37.531932,126.8554496
단독주택,서울특별시 강서구 곰달래로 199-2,112.2,37.5312794,126.8548343
단독주택,서울특별시 강서구 곰달래로37길 12-11,84.51,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로37길 12-3,104.0,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로39길 7,85.84,37.531932,126.8554496
단독주택,서울특별시 강서구 곰달래로 199-4,65.94,37.5319912,126.8606923
단독주택,서울특별시 강서구 곰달래로 199-6,72.4,37.5319912,126.8606923
단독주택,서울특별시 강서구 곰달래로37길 6-4,74.2,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로 199-3,83.4,37.5312794,126.8548343
단독주택,서울특별시 강서구 곰달래로 199,78.48,37.5312794,126.8548343
단독주택,서울특별시 강서구 곰달래로43길 ,73.29,37.5324699,126.8562055
단독주택,서울특별시 강서구 곰달래로 205,147.05,37.5312794,126.8548343
단독주택,서울특별시 강서구 곰달래로39길 6,97.2,37.531932,126.8554496
단독주택,서울특별시 강서구 곰달래로39길 ,102.97,37.531932,126.8554496
단독주택,서울특별시 강서구 곰달래로43길 7,105.17,37.5324699,126.8562055
단독주택,서울특별시 강서구 곰달래로43길 5,108.08,37.5324699,126.8562055
단독주택,서울특별시 강서구 곰달래로 205-6,101.89,37.5319912,126.8606923
단독주택,서울특별시 강서구 곰달래로 205-8,104.28,37.5312794,126.8548343
단독주택,서울특별시 강서구 곰달래로 205-10,100.26,37.5312794,126.8548343
단독주택,서울특별시 강서구 곰달래로31가길 84,89.97,37.5322543,126.8546247
단독주택,서울특별시 강서구 곰달래로 205-15,80.79,37.5301626,126.8401946
단독주택,서울특별시 강서구 곰달래로39길 ,80.07,37.531932,126.8554496
단독주택,서울특별시 강서구 곰달래로39길 ,96.45,37.531932,126.8554496
단독주택,서울특별시 강서구 곰달래로39길 18,96.6,37.531932,126.8554496
단독주택,서울특별시 강서구 곰달래로31가길 74,81.5,37.5322543,126.8546247
단독주택,서울특별시 강서구 곰달래로43길 17,80.16,37.5324699,126.8562055
단독주택,서울특별시 강서구 곰달래로43길 ,96.89,37.5324699,126.8562055
단독주택,서울특별시 강서구 곰달래로 205-14,85.72,37.5312794,126.8548343
단독주택,서울특별시 강서구 곰달래로31가길 80,83.8,37.5322543,126.8546247
단독주택,서울특별시 강서구 곰달래로37길 44-3,48.09,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로37길 46,60.54,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로31가길 79,88.54,37.5322543,126.8546247
단독주택,서울특별시 강서구 곰달래로31가길 77-6,81.8,37.5322543,126.8546247
단독주택,서울특별시 강서구 곰달래로31가길 77-5,103.62,37.5322543,126.8546247
단독주택,서울특별시 강서구 곰달래로31가길 77-3,98.43,37.5322543,126.8546247
단독주택,서울특별시 강서구 곰달래로31가길 77,85.61,37.5322543,126.8546247
단독주택,서울특별시 강서구 곰달래로31가길 59,101.31,37.5322543,126.8546247
단독주택,서울특별시 강서구 곰달래로37길 30,97.4,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로41길 8-3,165.07,37.5337774,126.8550804
단독주택,서울특별시 강서구 곰달래로41길 8,88.27,37.5337774,126.8550804
단독주택,서울특별시 강서구 곰달래로43길 30,74.06,37.5324699,126.8562055
단독주택,서울특별시 강서구 곰달래로41길 6,98.09,37.5337774,126.8550804
단독주택,서울특별시 강서구 곰달래로45길 15,86.96,37.5344142,126.855172
단독주택,서울특별시 강서구 곰달래로31가길 85,107.87,37.5322543,126.8546247
단독주택,서울특별시 강서구 곰달래로43길 28,81.14,37.5324699,126.8562055
단독주택,서울특별시 강서구 곰달래로43길 26,80.79,37.5324699,126.8562055
단독주택,서울특별시 강서구 곰달래로31가길 ,80.41,37.5322543,126.8546247
단독주택,서울특별시 강서구 곰달래로45길 7,80.66,37.5344142,126.855172
단독주택,서울특별시 강서구 곰달래로45길 ,88.45,37.5344142,126.855172
단독주택,서울특별시 강서구 곰달래로41길 12,60.51,37.5337774,126.8550804
단독주택,서울특별시 강서구 곰달래로49길 61,92.73,37.5372656,126.853675
단독주택,서울특별시 강서구 곰달래로49길 57-1,91.18,37.5372656,126.853675
단독주택,서울특별시 강서구 곰달래로49길 ,103.47,37.5372656,126.853675
단독주택,서울특별시 강서구 곰달래로49길 51,122.52,37.5372656,126.853675
단독주택,서울특별시 강서구 곰달래로49길 47,113.36,37.5372656,126.853675
단독주택,서울특별시 강서구 곰달래로47길 ,125.64,37.5346836,126.8556101
단독주택,서울특별시 강서구 곰달래로47길 44,100.895,37.5346836,126.8556101
단독주택,서울특별시 강서구 곰달래로47길 52,100.68,37.5346836,126.8556101
단독주택,서울특별시 강서구 곰달래로47길 54,129.95,37.5346836,126.8556101
단독주택,서울특별시 강서구 곰달래로47길 56,123.08,37.5346836,126.8556101
단독주택,서울특별시 강서구 곰달래로47길 70,85.48,37.5346836,126.8556101
단독주택,서울특별시 강서구 곰달래로47길 72,129.12,37.5346836,126.8556101
단독주택,서울특별시 강서구 곰달래로47길 76,85.3,37.5346836,126.8556101
단독주택,서울특별시 강서구 등촌로13바길 81,82.58,37.5344142,126.855172
단독주택,서울특별시 강서구 등촌로13다길 ,103.5,37.5336313,126.85738
단독주택,서울특별시 강서구 등촌로13다길 94,89.92,37.535572,126.8587021
단독주택,서울특별시 강서구 곰달래로45길 22,69.84,37.5344142,126.855172
단독주택,서울특별시 강서구 곰달래로45길 24,75.76,37.5344142,126.855172
단독주택,서울특별시 강서구 곰달래로45길 26-1,82.62,37.5344142,126.855172
단독주택,서울특별시 강서구 곰달래로45길 28,72.26,37.5344142,126.855172
단독주택,서울특별시 강서구 곰달래로45길 16,115.23,37.5344142,126.855172
단독주택,서울특별시 강서구 곰달래로45길 18,97.72,37.5344142,126.855172
단독주택,서울특별시 강서구 곰달래로47길 49,106.77,37.5346836,126.8556101
단독주택,서울특별시 강서구 등촌로13바길 99,68.22,37.5344142,126.855172
단독주택,서울특별시 강서구 곰달래로37길 57,98.4,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로37길 ,94.08,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로37길 53,90.63,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로41길 24-5,93.51,37.5337774,126.8550804
단독주택,서울특별시 강서구 곰달래로41길 24-3,70.57,37.5337774,126.8550804
단독주택,서울특별시 강서구 곰달래로41길 24-1,61.68,37.5337774,126.8550804
단독주택,서울특별시 강서구 등촌로13바길 ,91.69,37.5360126,126.8576656
단독주택,서울특별시 강서구 곰달래로45길 41,84.72,37.5344142,126.855172
단독주택,서울특별시 강서구 등촌로13바길 111-3,85.16,37.5344142,126.855172
단독주택,서울특별시 강서구 곰달래로45길 41-1,69.03,37.5344142,126.855172
단독주택,서울특별시 강서구 곰달래로45길 31,81.84,37.5344142,126.855172
단독주택,서울특별시 강서구 곰달래로45길 37,74.28,37.5344142,126.855172
단독주택,서울특별시 강서구 곰달래로45길 35,76.2,37.5344142,126.855172
단독주택,서울특별시 강서구 곰달래로45길 33,80.99,37.5344142,126.855172
단독주택,서울특별시 강서구 곰달래로37길 59,83.79,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로35길 41-11,74.24,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 37-6,85.24,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 ,102.36,37.5352716,126.8537697
단독주택,서울특별시 강서구 곰달래로35길 31-1,89.07,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 29,90.42,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 ,83.6,37.5352716,126.8537697
단독주택,서울특별시 강서구 곰달래로31가길 11,122.54,37.5322543,126.8546247
단독주택,서울특별시 강서구 곰달래로33길 ,114.55,37.5325349,126.8516868
단독주택,서울특별시 강서구 곰달래로31다길 38,67.47,37.5334856,126.8524343
단독주택,서울특별시 강서구 등촌로13바길 ,56.72,37.5360126,126.8576656
단독주택,서울특별시 강서구 등촌로13바길 111-6,108.85,37.5344142,126.855172
단독주택,서울특별시 강서구 곰달래로35길 41-7,79.88,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 42-7,82.55,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 41-5,70.28,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 47,83.12,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 41-6,76.8,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 52,68.08,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로37길 47,70.65,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로31가길 49,65.12,37.5322543,126.8546247
단독주택,서울특별시 강서구 곰달래로37길 45,73.06,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로37길 43,82.35,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로31가길 51,75.04,37.5322543,126.8546247
단독주택,서울특별시 강서구 곰달래로37길 35,61.77,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로37길 ,60.63,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로31가길 53,67.23,37.5322543,126.8546247
단독주택,서울특별시 강서구 곰달래로31가길 47,119.52,37.5322543,126.8546247
단독주택,서울특별시 강서구 곰달래로35길 28-6,70.18,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 28-10,80.2,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 28-14,96.98,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로37길 29-6,84.27,37.5328386,126.8549885
단독주택,서울특별시 강서구 곰달래로35길 28-5,72.99,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 30,77.08,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 34,73.52,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 36,75.8,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 40,82.33,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 40-1,78.91,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 42-16,61.89,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 42-18,61.89,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 42-20,55.94,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 42-36,119.79,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로35길 17,172.54,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로33가길 25,96.38,37.5314324,126.8527988
단독주택,서울특별시 강서구 곰달래로35길 15,126.95,37.5370841,126.850647
단독주택,서울특별시 강서구 곰달래로33가길 1,74.91,37.5314324,126.8527988
단독주택,서울특별시 강서구 곰달래로33길 12,100.8,37.5325349,126.8516868
단독주택,서울특별시 강서구 곰달래로33길 12-5,67.93,37.5325349,126.8516868
단독주택,서울특별시 강서구 곰달래로33길 12-3,57.19,37.5325349,126.8516868
단독주택,서울특별시 강서구 곰달래로33길 14,51.37,37.5325349,126.8516868
